timestamp,vehicle_gps_latitude,vehicle_gps_longitude,fuel_consumption_rate,eta_variation_hours,traffic_congestion_level,warehouse_inventory_level,loading_unloading_time,handling_equipment_availability,order_fulfillment_status,weather_condition_severity,port_congestion_level,shipping_costs,supplier_reliability_score,lead_time_days,historical_demand,iot_temperature,cargo_condition_status,route_risk_level,customs_clearance_time,driver_behavior_score,fatigue_monitoring_score,disruption_likelihood_score,delay_probability,risk_classification,delivery_time_deviation
2026-04-09 10:29:00,33.345895,-97.558946,6.087,0.492,2.323,48.042,2.069,6.723,Fulfilled,4.173,1.688,990.72,6.677,5.574,749.2,76.499,Good,4.187,2.282,4.918,5.774,0.45,0.4309,Moderate Risk,2.9
2026-04-22 13:04:00,33.277952,-96.944051,8.549,2.796,7.863,22.342,3.014,5.063,Fulfilled,7.269,8.833,1603.58,3.543,8.974,706.71,115.0,Good,7.815,5.761,6.074,9.859,0.804,0.9113,High Risk,7.24
2026-03-27 15:55:00,29.961442,-94.45274,6.203,2.852,3.531,73.815,2.538,7.111,Fulfilled,4.858,1.801,1163.65,6.678,9.228,493.29,97.489,Damaged,5.425,1.5,5.774,6.507,0.451,0.3937,Low Risk,2.28
2026-03-05 12:10:00,40.678242,-74.604153,6.885,1.955,4.948,45.122,2.131,7.148,Fulfilled,5.327,4.323,968.33,6.237,6.619,684.24,107.581,Good,2.187,3.062,6.176,3.502,0.385,0.4392,Moderate Risk,3.43
2026-04-25 03:24:00,32.884733,-97.690662,6.099,0.005,2.437,90.819,1.965,8.274,Fulfilled,2.256,1.552,844.84,9.308,2.596,233.86,68.244,Good,1.928,2.829,6.558,3.583,0.221,0.1322,Low Risk,0.08
2026-03-31 04:24:00,33.632028,-96.69572,6.946,3.206,4.999,32.754,2.371,7.057,Pending,2.801,3.0,1194.73,7.922,6.799,701.58,65.039,Good,4.211,3.063,6.384,4.55,0.394,0.4048,Moderate Risk,2.5
2026-03-29 02:51:00,34.478382,-117.625813,8.499,0.687,4.979,77.439,0.898,6.836,Fulfilled,1.153,0.562,906.47,7.88,6.382,476.53,73.72,Good,5.985,1.652,6.912,2.009,0.306,0.2668,Low Risk,1.25
2026-02-15 21:37:00,33.22254,-98.479652,4.38,2.146,3.108,77.349,2.176,8.624,Fulfilled,2.745,0.979,1049.22,7.725,3.915,834.01,74.438,Good,3.163,0.77,6.858,3.681,0.277,0.2467,Low Risk,1.38
2026-04-13 06:16:00,34.117538,-119.137746,6.537,3.195,4.912,29.247,2.696,4.09,Pending,5.4,4.568,1879.5,3.009,15.0,418.25,97.698,Good,6.083,2.587,6.035,7.544,0.713,0.7323,Moderate Risk,5.58
2026-02-16 08:21:00,41.186788,-88.339916,5.73,-0.437,3.07,85.518,1.282,5.716,Fulfilled,0.609,1.519,705.08,6.77,4.812,617.23,56.475,Good,3.404,0.553,8.509,2.417,0.217,0.2,Low Risk,-0.15
2026-02-12 14:57:00,33.685098,-118.172658,7.061,2.519,3.969,58.296,1.638,8.043,Pending,4.474,3.682,1159.0,7.195,7.25,618.11,115.0,Good,5.29,2.58,5.268,5.051,0.491,0.4723,Moderate Risk,2.84
2026-04-10 09:11:00,32.237504,-119.122478,6.751,3.725,7.822,45.357,3.137,3.045,Pending,5.779,5.133,1975.27,3.381,15.0,660.81,115.0,Good,6.975,4.676,6.201,5.634,0.887,0.8986,High Risk,7.01
2026-02-01 08:41:00,33.535737,-83.292281,6.172,2.842,5.641,41.972,2.674,5.128,Pending,7.801,6.358,1338.27,4.995,7.744,515.96,115.0,Good,5.006,2.278,6.978,4.033,0.65,0.6916,Moderate Risk,6.09
2026-04-26 07:58:00,33.432025,-119.176631,6.921,1.371,3.515,62.9,0.334,8.424,Fulfilled,0.052,5.0,804.38,6.371,5.699,814.98,42.122,Good,4.324,2.111,6.087,2.959,0.204,0.2588,Low Risk,3.39
2026-04-14 04:56:00,41.800554,-72.685933,6.697,1.118,3.215,62.941,1.459,9.744,Fulfilled,1.76,0.0,1231.55,8.73,5.404,571.72,47.481,Good,1.447,2.35,7.962,4.724,0.158,0.1942,Low Risk,1.9
2026-01-10 00:27:00,34.161236,-118.097134,6.608,2.323,3.721,59.993,3.057,4.288,Pending,1.824,5.362,1145.1,6.641,7.761,799.56,79.598,At Risk,5.452,2.368,2.963,6.359,0.384,0.426,Moderate Risk,3.35
2026-01-04 15:19:00,42.904129,-86.937101,5.878,2.705,3.422,65.297,2.666,5.532,Fulfilled,5.226,5.292,1294.9,6.507,7.666,958.12,91.448,Good,3.733,4.49,5.591,5.87,0.459,0.5261,Moderate Risk,4.12
2026-02-01 02:25:00,33.2143,-84.706377,7.666,1.155,3.769,51.008,2.647,4.463,Fulfilled,6.852,5.292,1524.58,3.544,9.537,449.28,109.416,Damaged,6.042,5.24,3.897,5.742,0.678,0.8407,High Risk,6.0
2026-01-17 05:18:00,33.433332,-96.553183,7.426,2.29,5.05,56.014,2.556,6.192,Fulfilled,0.759,2.698,1257.71,3.764,6.55,706.43,53.612,Good,6.673,2.435,5.237,3.358,0.406,0.4524,Moderate Risk,3.66
2026-03-21 16:39:00,30.005374,-95.643311,4.473,1.009,2.469,41.596,2.203,8.571,Exception,0.536,1.336,1143.02,7.031,6.518,513.78,55.833,At Risk,3.069,2.557,8.478,4.04,0.16,0.2035,Low Risk,1.82
2026-04-21 18:20:00,42.435664,-86.618325,6.509,2.784,7.741,61.245,2.493,9.07,Pending,5.282,5.476,1270.02,6.194,5.878,353.16,83.061,Good,6.242,3.581,4.416,7.474,0.671,0.806,High Risk,4.54
2026-01-07 07:36:00,32.653076,-96.316014,6.869,2.864,4.394,41.687,2.125,6.809,Pending,2.719,5.775,1455.04,5.7,8.431,477.27,66.257,Good,3.137,3.347,4.984,4.891,0.497,0.5774,Moderate Risk,4.58
2026-02-03 01:02:00,29.699297,-95.154534,6.167,-0.066,3.636,86.477,0.941,9.825,Fulfilled,1.22,0.941,707.17,8.258,2.503,542.75,72.47,Damaged,2.461,1.606,6.33,1.721,0.137,0.1207,Low Risk,0.55
2026-04-19 01:28:00,41.023057,-73.514591,5.615,2.004,4.063,44.939,2.17,4.569,Fulfilled,4.698,3.344,1680.78,5.26,13.663,746.06,107.126,Good,2.394,2.97,6.833,6.236,0.504,0.5931,Moderate Risk,5.78
2026-03-19 11:55:00,33.841321,-84.39317,7.711,2.126,5.792,28.979,2.268,7.457,Fulfilled,3.694,3.006,1264.29,4.234,8.035,117.23,74.588,Good,5.763,3.723,4.71,5.243,0.608,0.661,Moderate Risk,5.14
2026-03-12 11:34:00,32.51285,-96.510895,6.767,3.141,4.072,44.219,1.689,7.743,Fulfilled,3.45,3.062,1349.08,5.39,7.426,514.7,95.412,Good,5.246,3.134,3.838,4.584,0.585,0.6343,Moderate Risk,4.57
2026-02-18 06:04:00,32.026717,-96.995579,7.91,1.977,5.126,34.513,2.905,4.487,Delayed,5.129,6.212,1675.34,3.854,10.635,639.17,115.0,Good,7.861,4.09,6.7,4.774,0.714,0.854,High Risk,6.09
2026-01-01 21:27:00,34.578277,-84.668222,8.259,2.974,5.0,24.792,2.663,2.537,Fulfilled,6.346,5.869,1534.66,6.257,6.64,598.2,115.0,Damaged,7.432,4.006,8.293,9.563,0.88,0.8955,High Risk,6.66
2026-01-17 14:22:00,33.086719,-119.945305,7.869,2.537,7.914,36.468,2.651,2.937,Fulfilled,5.608,7.401,1704.31,5.525,12.537,909.14,91.559,Good,9.078,4.78,5.862,7.356,0.841,0.9277,High Risk,7.68
2026-02-09 00:28:00,42.091936,-88.454513,7.477,3.523,8.285,26.98,3.552,2.699,Fulfilled,8.613,4.034,1384.37,2.461,10.028,334.22,111.798,Good,5.986,2.73,7.673,7.08,0.827,0.904,High Risk,8.01
2026-03-20 09:34:00,33.803167,-84.568018,8.256,3.106,6.259,43.063,3.166,3.039,Pending,7.594,4.561,1316.79,4.518,6.744,645.8,108.051,At Risk,8.627,4.685,8.234,8.797,0.848,0.8992,High Risk,8.35
2026-04-16 17:16:00,32.322727,-84.136998,7.058,4.143,6.762,48.855,2.086,5.063,Exception,3.541,3.539,2042.18,5.996,12.534,553.87,89.302,Good,6.728,4.009,3.843,4.521,0.738,0.8326,High Risk,4.98
2026-02-26 09:24:00,33.869602,-83.13816,6.84,2.799,5.985,38.384,1.411,6.959,Fulfilled,6.359,2.874,1170.59,4.95,5.3,395.76,103.794,Damaged,5.842,3.602,5.126,3.513,0.601,0.7061,Moderate Risk,5.72
2026-04-03 06:04:00,29.760458,-94.814881,6.615,1.478,5.593,52.787,2.55,4.623,Fulfilled,3.415,6.237,1622.62,6.563,9.098,848.85,74.797,At Risk,5.267,3.135,7.614,5.429,0.58,0.7038,Moderate Risk,6.03
2026-03-30 01:20:00,29.802981,-95.990047,5.677,1.767,2.052,75.998,0.525,7.172,Pending,1.714,1.923,1044.47,3.393,5.545,641.42,58.935,Good,3.682,2.047,7.138,3.848,0.225,0.2084,Low Risk,0.56
2026-04-24 09:50:00,42.170471,-87.028834,6.624,1.708,5.096,61.739,2.709,9.317,Fulfilled,5.919,2.295,1585.41,5.701,9.547,442.31,101.157,Good,4.645,2.78,9.471,6.633,0.58,0.5325,Moderate Risk,3.92
2026-02-10 11:33:00,33.226297,-118.930803,4.76,2.539,3.316,49.46,1.468,4.393,Fulfilled,4.184,5.041,1119.72,4.218,8.52,474.4,80.298,At Risk,4.63,2.439,7.399,5.675,0.542,0.5241,Moderate Risk,2.28
2026-01-06 00:13:00,41.11395,-73.36022,8.273,2.865,7.291,48.029,2.556,4.127,Fulfilled,4.831,3.423,1317.54,3.594,7.612,748.61,91.789,Good,5.991,2.729,5.215,0.366,0.701,0.6935,Moderate Risk,3.71
2026-01-11 09:01:00,33.625451,-118.578997,5.464,1.199,4.739,68.37,2.232,8.462,Fulfilled,4.239,3.325,807.23,7.559,4.531,525.1,76.115,Good,1.78,0.928,5.906,4.434,0.324,0.3154,Low Risk,2.42
2026-03-08 14:01:00,33.819029,-118.608875,6.611,1.505,6.806,59.909,1.816,8.586,Pending,5.195,0.623,1391.26,7.408,8.295,810.93,96.403,Good,3.863,2.532,8.182,4.657,0.439,0.5178,Moderate Risk,3.99
2026-04-13 02:36:00,33.714271,-84.018478,6.626,0.954,3.221,60.035,2.847,5.284,Fulfilled,3.488,6.241,1509.47,6.796,9.333,245.81,81.796,Good,6.653,2.654,8.754,3.256,0.587,0.6102,Moderate Risk,2.68
2026-01-19 15:35:00,41.418098,-74.077346,6.099,0.121,3.856,69.39,2.502,8.084,Fulfilled,1.79,2.299,529.22,6.09,3.431,717.42,71.764,Good,1.445,0.66,8.825,2.604,0.232,0.1578,Low Risk,1.35
2026-03-26 12:59:00,33.68129,-83.889549,5.688,0.434,2.212,56.171,1.884,6.756,Fulfilled,2.898,1.493,934.13,6.518,5.199,703.92,73.063,Good,2.701,2.145,8.277,4.449,0.361,0.2725,Low Risk,1.19
2026-01-01 17:26:00,41.383529,-88.734211,6.941,1.556,4.303,32.285,2.191,7.092,Fulfilled,3.693,4.689,1731.03,4.565,10.645,891.09,109.609,Good,6.605,3.602,4.796,5.12,0.505,0.5132,Moderate Risk,3.45
2026-01-11 08:29:00,30.465327,-95.509625,5.419,3.393,8.154,28.848,3.234,4.268,Pending,5.709,4.297,1384.16,4.481,9.986,604.64,106.869,At Risk,4.605,4.96,6.012,7.329,0.786,0.8909,High Risk,6.78
2026-04-18 06:00:00,40.118029,-74.202697,8.773,5.64,8.013,32.929,2.63,2.75,Fulfilled,4.411,6.01,1636.25,0.0,10.844,417.88,83.372,At Risk,9.657,5.835,2.947,7.078,0.875,0.9422,High Risk,8.6
2026-03-23 03:33:00,33.468236,-85.793333,8.838,3.718,6.434,28.571,3.697,3.778,Fulfilled,6.119,5.445,1910.43,4.066,13.479,483.68,111.045,At Risk,5.799,3.155,7.088,6.374,0.748,0.8577,High Risk,6.57
2026-03-07 08:55:00,42.610216,-87.454428,7.033,3.218,5.376,62.372,2.473,4.812,Fulfilled,2.991,4.61,1270.1,5.296,8.819,690.71,73.454,At Risk,5.395,4.081,5.096,6.434,0.629,0.6723,Moderate Risk,5.97
2026-02-19 11:35:00,42.197353,-88.393029,5.331,-1.077,0.573,67.922,1.254,9.93,Fulfilled,3.417,0.54,443.86,10.0,1.111,597.48,75.16,Good,3.015,2.604,7.753,4.288,0.239,0.1383,Low Risk,0.06
2026-04-12 20:56:00,33.680044,-117.913248,7.086,2.232,6.749,16.079,2.53,1.082,Fulfilled,4.98,5.524,1522.38,6.329,8.2,685.42,88.34,Good,6.052,2.892,8.387,6.414,0.629,0.7754,High Risk,4.58
2026-03-15 20:58:00,40.145675,-72.178865,8.039,2.797,4.663,29.223,3.156,3.444,Pending,3.721,2.492,1684.8,6.279,12.36,602.9,97.541,Good,6.758,2.388,5.539,5.321,0.638,0.6829,Moderate Risk,4.53
2026-01-08 04:32:00,41.048675,-74.168629,6.488,1.649,4.594,67.553,1.762,6.022,Fulfilled,0.897,0.94,512.82,6.262,3.225,811.52,61.419,Good,2.511,1.754,8.964,7.161,0.258,0.2582,Low Risk,1.95
2026-03-08 23:01:00,39.968391,-74.074045,6.263,4.342,7.286,42.169,3.19,6.922,Pending,5.618,6.949,1781.06,4.648,11.132,681.69,115.0,Good,6.406,4.762,4.198,7.338,0.829,0.8966,High Risk,7.44
2026-02-25 22:19:00,42.61336,-87.73385,8.179,3.436,7.192,18.799,3.27,4.633,Delayed,6.583,7.055,2118.04,3.49,14.736,542.73,115.0,Damaged,6.635,5.985,0.586,8.312,0.849,0.9496,High Risk,6.69
2026-01-07 09:43:00,40.842535,-73.228462,8.759,3.045,6.078,33.805,3.156,6.681,Pending,4.478,7.158,1216.08,5.125,9.263,657.35,68.159,Good,5.88,3.999,7.186,3.411,0.635,0.7277,Moderate Risk,5.31
2026-02-24 08:14:00,40.279694,-74.278804,5.925,-0.009,3.246,69.207,1.262,5.917,Fulfilled,0.581,4.154,612.61,10.0,3.156,691.19,53.461,Good,2.434,1.389,5.806,2.175,0.151,0.1546,Low Risk,0.5
2026-02-16 10:11:00,41.027633,-73.862412,8.977,4.028,5.934,58.398,3.65,5.905,Fulfilled,5.443,4.739,1906.24,2.526,14.699,606.06,89.729,At Risk,8.773,2.393,5.313,8.32,0.815,0.9034,High Risk,7.95
2026-02-04 18:04:00,30.918214,-95.09697,6.748,1.509,5.149,81.657,1.786,9.898,Fulfilled,2.657,4.082,1084.39,8.928,5.079,419.04,70.925,Good,2.54,2.923,6.927,2.786,0.331,0.2877,Low Risk,3.96
2026-03-04 15:38:00,41.077463,-74.353839,6.793,2.15,5.407,50.241,1.761,7.231,Fulfilled,3.691,3.56,1246.82,5.015,7.557,463.75,67.937,Damaged,5.708,3.367,6.552,3.673,0.662,0.6748,Moderate Risk,3.66
2026-03-01 00:40:00,32.645818,-96.012341,6.25,1.033,3.141,73.851,1.891,6.579,Fulfilled,4.708,5.007,1657.44,5.482,10.841,652.97,87.932,Good,5.79,2.276,7.294,2.474,0.431,0.551,Moderate Risk,2.34
2026-03-16 11:20:00,41.024003,-73.330363,7.176,3.675,5.432,46.635,2.441,3.785,Fulfilled,1.689,8.134,1474.82,3.828,9.162,307.45,85.04,Good,4.472,4.753,4.343,6.173,0.537,0.7274,Moderate Risk,6.51
2026-04-23 20:11:00,33.820821,-96.84516,6.01,3.026,3.389,28.491,2.743,4.222,Pending,4.225,2.822,1553.72,5.118,8.541,784.88,90.296,Good,5.174,2.682,4.313,5.584,0.535,0.5677,Moderate Risk,3.37
2026-04-11 13:59:00,42.552848,-87.811561,8.25,3.399,8.922,34.409,3.742,5.146,Fulfilled,6.335,6.045,1645.98,4.623,10.546,602.05,93.77,Good,5.911,4.59,4.492,6.71,0.766,0.8935,High Risk,7.14
2026-01-22 13:08:00,40.6728,-73.349543,5.805,1.78,1.459,69.546,1.273,7.119,Delayed,2.117,2.228,1103.61,7.652,6.083,612.16,80.442,Good,2.578,1.997,9.129,1.062,0.191,0.1988,Low Risk,0.87
2026-02-03 07:13:00,32.816604,-97.204413,8.163,2.174,8.087,56.181,2.559,5.676,Fulfilled,4.952,1.498,2307.74,2.505,13.674,540.39,92.487,At Risk,7.204,5.317,5.066,7.394,0.759,0.8829,High Risk,6.76
2026-02-10 06:05:00,34.34494,-119.275625,7.078,1.102,3.302,59.182,2.474,4.803,Fulfilled,4.106,4.58,1127.25,6.369,5.892,621.78,79.355,Good,6.007,0.75,9.781,3.11,0.429,0.3709,Low Risk,3.65
2026-02-18 10:56:00,33.743107,-84.837712,5.377,0.646,2.713,92.838,0.977,7.979,Pending,1.031,0.0,880.33,7.652,4.392,788.85,63.701,At Risk,1.755,1.612,7.313,0.223,0.136,0.1064,Low Risk,0.6
2026-01-22 20:19:00,29.405521,-94.883014,4.94,0.674,3.867,63.063,1.118,7.24,Fulfilled,3.241,3.962,1351.92,7.706,8.715,709.78,57.433,Good,2.65,2.44,7.389,5.105,0.421,0.4109,Moderate Risk,1.97
2026-03-05 03:32:00,30.358924,-94.646192,7.701,2.07,6.315,54.864,1.684,5.138,Pending,5.827,5.841,1668.17,4.547,11.824,402.39,115.0,Good,5.91,4.455,6.454,7.59,0.709,0.8461,High Risk,7.47
2026-02-27 04:11:00,40.984466,-73.486898,8.944,2.96,6.197,26.007,3.51,3.273,Delayed,6.666,7.424,2054.8,0.833,15.0,774.54,105.398,Good,8.467,3.996,5.793,8.23,0.865,0.9599,High Risk,6.0
2026-04-19 04:01:00,30.368156,-95.083701,7.238,1.898,6.542,44.15,1.823,6.0,Pending,2.509,1.841,1371.08,5.811,9.215,613.93,74.056,At Risk,5.749,2.552,4.057,4.617,0.565,0.7292,Moderate Risk,5.52
2026-02-17 05:02:00,40.057087,-74.966812,6.994,1.349,3.581,65.869,1.362,7.452,Delayed,5.069,4.577,657.76,8.557,4.464,473.29,89.885,Good,3.147,1.334,7.838,3.763,0.301,0.2881,Low Risk,2.12
2026-04-04 08:18:00,33.976442,-117.890378,6.363,2.031,7.131,53.709,1.768,7.396,Delayed,3.622,4.676,1529.78,4.351,9.157,553.58,87.278,Good,3.67,2.606,6.695,7.138,0.587,0.6227,Moderate Risk,3.13
2026-03-21 16:53:00,32.55533,-96.44178,6.612,1.46,2.668,82.158,0.714,9.055,Fulfilled,3.665,0.0,1045.28,9.776,6.235,645.15,61.965,Good,2.087,3.013,8.019,2.27,0.211,0.1358,Low Risk,0.92
2026-01-29 03:17:00,32.496457,-96.235193,8.218,2.755,8.223,37.131,3.396,7.068,Fulfilled,4.304,10.0,1623.26,1.364,10.072,614.18,86.203,At Risk,6.611,5.095,3.975,5.695,0.685,0.9245,High Risk,7.49
2026-02-18 09:18:00,33.912441,-117.677894,6.866,2.499,4.826,58.251,0.699,7.931,Fulfilled,2.745,7.516,1429.43,6.899,10.169,592.84,69.826,Good,3.922,3.638,7.316,4.582,0.363,0.4801,Moderate Risk,4.31
2026-03-20 02:51:00,40.197129,-74.494704,8.794,3.324,5.85,53.391,3.179,6.115,Fulfilled,3.694,4.431,1376.61,4.96,9.238,649.76,76.311,Good,5.51,3.289,5.187,4.71,0.691,0.7324,Moderate Risk,5.38
2026-02-20 10:23:00,42.667406,-86.835939,6.703,3.041,7.412,43.679,2.414,5.479,Fulfilled,3.43,9.444,1337.16,3.675,9.768,488.59,84.124,At Risk,6.571,3.935,5.498,8.098,0.684,0.8455,High Risk,6.82
2026-03-09 15:29:00,40.436397,-73.170312,7.89,2.508,6.339,42.627,2.56,5.694,Fulfilled,4.834,2.196,1541.04,3.79,8.976,402.95,76.252,Good,8.483,4.223,4.953,5.075,0.693,0.7649,High Risk,6.07
2026-02-03 17:35:00,33.531264,-85.089702,7.727,3.501,7.499,31.069,1.94,6.445,Fulfilled,5.854,4.697,1297.1,4.873,7.664,567.39,86.687,At Risk,5.391,4.033,4.396,7.187,0.801,0.8708,High Risk,7.36
2026-03-17 08:21:00,33.783022,-83.786805,7.857,2.861,6.196,35.077,2.531,6.707,Delayed,5.124,5.893,1343.63,5.054,8.028,619.53,105.816,Good,5.874,2.583,7.159,5.783,0.705,0.8165,High Risk,6.51
2026-02-01 06:39:00,33.392935,-96.600727,7.866,1.572,5.606,64.254,1.987,6.728,Fulfilled,5.896,3.559,985.57,7.992,4.954,545.43,86.474,Damaged,4.922,1.588,7.213,4.632,0.439,0.5073,Moderate Risk,4.16
2026-02-25 17:40:00,39.670897,-73.962076,6.526,2.345,5.698,22.719,2.766,4.255,Pending,3.853,7.347,1227.96,4.785,7.08,502.04,79.814,Good,6.222,4.52,6.594,7.41,0.795,0.8558,High Risk,7.51
2026-02-08 19:11:00,34.052294,-83.946848,7.933,3.839,7.924,30.931,3.375,5.341,Delayed,5.928,9.296,1305.45,5.027,10.037,426.38,103.169,Damaged,6.888,3.767,4.227,4.482,0.707,0.8826,High Risk,8.96
2026-03-25 20:53:00,32.285501,-97.066451,6.972,2.528,5.598,53.587,1.705,5.188,Fulfilled,6.677,5.601,1228.37,5.222,8.032,597.79,109.871,Good,5.052,4.74,5.156,6.662,0.647,0.7298,Moderate Risk,5.97
2026-04-23 19:03:00,29.13294,-95.503885,7.081,2.275,2.797,41.567,4.44,7.059,Fulfilled,2.6,5.351,1124.51,6.561,4.775,413.32,77.908,Good,4.687,1.475,10.0,3.987,0.343,0.3792,Low Risk,3.49
2026-02-12 03:33:00,41.500348,-87.099058,9.117,2.682,6.283,38.003,2.026,7.519,Fulfilled,4.034,8.823,1311.21,7.535,7.461,750.49,77.04,At Risk,7.682,2.511,5.945,5.535,0.738,0.8337,High Risk,6.7
2026-01-22 19:53:00,32.354611,-96.050045,7.478,3.6,6.799,18.217,2.929,3.211,Pending,9.066,9.818,1907.97,4.364,12.312,881.22,115.0,Damaged,8.411,5.764,4.428,8.002,0.83,0.9628,High Risk,9.05
2026-02-21 22:37:00,33.9695,-85.435059,5.944,0.47,5.481,72.39,4.005,9.611,Fulfilled,1.871,1.773,668.96,5.218,4.114,518.47,100.215,Good,4.081,1.545,8.887,3.632,0.328,0.2819,Low Risk,1.23
2026-01-11 23:24:00,31.494618,-97.400117,8.809,3.148,7.948,29.689,3.548,4.069,Fulfilled,9.944,4.192,1900.88,3.095,13.12,899.92,115.0,Good,7.351,5.307,6.244,6.208,0.885,0.944,High Risk,7.61
2026-02-01 07:41:00,40.192325,-74.955874,5.151,1.125,0.0,76.287,0.762,8.047,Fulfilled,2.54,0.846,968.14,8.577,4.255,807.57,69.865,Good,4.332,2.074,7.489,0.0,0.12,0.1459,Low Risk,0.83
2026-02-24 10:03:00,34.343392,-84.975948,5.093,0.573,0.196,61.985,0.387,8.176,Fulfilled,0.0,6.144,1144.82,8.537,7.208,905.03,63.296,Good,2.503,2.396,9.917,4.636,0.255,0.2048,Low Risk,-0.12
2026-03-16 22:24:00,41.38793,-74.430509,8.321,4.102,6.809,58.228,1.323,5.818,Pending,5.369,3.215,1512.56,3.064,9.691,753.3,111.613,Good,5.507,2.399,3.989,4.795,0.68,0.7785,High Risk,5.33
2026-02-01 01:00:00,32.481988,-96.195606,7.576,2.377,4.905,24.541,3.557,4.209,Delayed,5.516,1.375,1761.02,6.286,12.185,690.17,106.396,Good,7.158,3.652,3.832,5.101,0.707,0.8301,High Risk,7.13
2026-03-21 19:52:00,40.104639,-74.228095,6.537,3.178,7.857,35.516,3.473,4.768,Fulfilled,6.783,7.66,1248.45,4.047,6.437,398.71,115.0,Good,8.19,5.332,7.542,8.024,0.847,0.9187,High Risk,8.23
2026-02-23 20:56:00,41.513713,-87.246734,4.975,1.878,4.067,63.726,1.52,5.821,Fulfilled,2.96,3.275,1386.49,7.432,8.498,901.65,82.975,Good,2.214,2.801,8.78,4.014,0.309,0.2726,Low Risk,1.94
2026-01-14 12:37:00,34.191075,-118.531759,8.922,4.21,9.502,32.401,2.742,2.22,Delayed,7.384,5.869,2177.55,2.156,15.0,841.45,115.0,Good,7.911,5.054,1.443,6.629,0.954,0.96,High Risk,7.47
2026-01-12 04:47:00,34.407811,-117.447997,5.876,2.063,3.907,58.952,1.587,4.748,Fulfilled,1.894,2.829,1494.86,3.992,10.041,641.59,63.632,At Risk,4.298,1.932,5.673,7.358,0.404,0.506,Moderate Risk,3.52
2026-01-19 02:09:00,34.078528,-118.975705,6.979,0.888,3.966,33.841,2.278,6.587,Pending,4.488,7.33,1180.55,4.851,7.133,715.59,89.013,Damaged,5.449,0.1,6.268,3.935,0.493,0.5367,Moderate Risk,3.53
2026-01-09 15:53:00,40.933051,-74.043208,6.447,2.524,4.623,68.563,2.344,3.208,Fulfilled,6.1,4.393,1185.29,5.851,6.095,774.17,115.0,At Risk,4.736,1.823,3.072,2.946,0.606,0.5677,Moderate Risk,3.98
2026-02-12 22:36:00,34.304588,-119.579281,8.708,1.87,6.38,49.96,2.655,3.196,Fulfilled,3.815,5.978,1271.46,4.239,8.228,597.81,61.237,Damaged,6.569,3.042,4.787,5.003,0.59,0.7016,Moderate Risk,4.86
2026-01-30 11:44:00,41.902057,-87.961619,8.034,4.064,7.688,16.999,2.753,4.452,Fulfilled,4.614,5.831,2020.55,1.568,12.422,1069.07,97.735,At Risk,8.975,3.347,4.745,4.543,0.796,0.9036,High Risk,7.84
2026-01-10 12:34:00,33.927758,-84.195092,7.983,4.25,7.496,55.29,3.533,1.499,Fulfilled,6.211,6.277,1573.23,1.273,10.527,987.11,104.18,Good,7.6,2.654,5.429,8.335,0.778,0.9176,High Risk,7.31
2026-02-12 06:38:00,42.045136,-72.768498,6.275,1.13,3.654,67.684,0.333,8.329,Pending,2.893,2.141,1155.12,9.133,8.471,725.79,73.436,Damaged,2.886,1.18,6.913,3.109,0.292,0.2498,Low Risk,1.11
2026-04-25 18:40:00,40.374167,-72.61311,6.997,2.131,5.492,54.093,2.65,7.046,Delayed,7.671,4.105,1027.91,5.334,5.726,576.14,103.789,Damaged,4.897,3.041,4.19,7.803,0.675,0.7246,Moderate Risk,6.24
2026-03-09 16:41:00,33.000435,-83.452354,7.871,1.958,6.129,60.285,2.498,5.05,Fulfilled,3.376,5.481,1485.07,7.202,7.923,480.24,76.236,Damaged,6.123,2.227,6.494,5.123,0.573,0.6884,Moderate Risk,4.58
2026-01-29 19:54:00,35.088362,-118.415536,9.044,4.449,8.209,55.665,2.179,5.286,Delayed,4.88,8.0,1546.78,3.274,8.486,923.8,102.725,Good,9.132,2.926,3.066,6.465,0.75,0.8679,High Risk,7.28
2026-03-09 08:28:00,42.882642,-88.535928,6.413,1.594,2.536,64.702,1.854,10.0,Fulfilled,3.732,0.0,802.1,8.19,5.351,491.35,80.239,At Risk,3.988,2.57,7.243,5.344,0.312,0.2158,Low Risk,1.87
2026-01-04 13:36:00,33.820205,-97.217784,6.903,1.576,3.991,56.777,1.431,5.813,Fulfilled,4.197,5.637,1622.7,5.329,12.403,652.89,95.402,Good,4.915,4.744,5.153,5.22,0.637,0.7247,Moderate Risk,5.98
2026-03-10 03:15:00,40.465433,-73.187886,5.53,0.504,1.795,83.14,1.529,10.0,Fulfilled,2.303,0.0,569.23,7.19,1.0,368.21,69.029,Good,2.474,1.334,7.799,3.603,0.168,0.0968,Low Risk,1.05
2026-01-22 21:16:00,41.125148,-74.703947,6.221,0.48,4.244,76.343,1.819,6.822,Fulfilled,3.785,1.974,788.39,9.98,2.914,279.4,102.733,At Risk,1.345,1.487,9.123,3.268,0.205,0.1798,Low Risk,1.87
2026-02-23 11:02:00,33.084091,-96.732051,7.908,1.758,5.708,39.885,2.673,6.066,Fulfilled,3.972,6.5,1587.94,5.342,11.993,563.97,76.123,Good,6.87,2.59,3.316,4.817,0.726,0.8309,High Risk,6.28
